Category	Size	ExpCount	Count	OddsRatio	Pvalue	PvalueAdj	Genes
GSE15733_BM_VS_SPLEEN_MEMORY_CD4_TCELL_UP	195	0.518516	1	1.94102	0.405658	0.543226	LYN
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_72H_CD8_T_CELL_DN	195	0.518516	1	1.94102	0.405658	0.543226	NEDD8
GSE17580_UNINFECTED_VS_S_MANSONI_INF_TREG_UP	195	0.518516	1	1.94102	0.405658	0.543226	ITGA5
GSE17721_CTRL_VS_LPS_2H_BMDM_DN	195	0.518516	1	1.94102	0.405658	0.543226	GSTK1
GSE17721_CTRL_VS_POLYIC_1H_BMDM_DN	195	0.518516	1	1.94102	0.405658	0.543226	CRABP2
GSE17721_CTRL_VS_CPG_6H_BMDM_DN	195	0.518516	1	1.94102	0.405658	0.543226	GPR3
GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDM_UP	195	0.518516	1	1.94102	0.405658	0.543226	CRABP2
GSE17721_LPS_VS_PAM3CSK4_1H_BMDM_DN	195	0.518516	1	1.94102	0.405658	0.543226	RNF14
GSE20366_EX_VIVO_VS_HOMEOSTATIC_CONVERSION_TREG_UP	195	0.518516	1	1.94102	0.405658	0.543226	TELO2
GSE20366_EX_VIVO_VS_DEC205_CONVERSION_UP	195	0.518516	1	1.94102	0.405658	0.543226	ANG
GSE20366_CD103_POS_VS_NEG_TREG_KLRG1NEG_DN	195	0.518516	1	1.94102	0.405658	0.543226	ANG
GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN	195	0.518516	1	1.94102	0.405658	0.543226	SOD2
GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_FETAL_DN	195	0.518516	1	1.94102	0.405658	0.543226	ATP1B1
GSE24142_ADULT_VS_FETAL_DN2_THYMOCYTE_UP	195	0.518516	1	1.94102	0.405658	0.543226	ATP1B1
GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_UP	195	0.518516	1	1.94102	0.405658	0.543226	IL32
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_DN	195	0.518516	1	1.94102	0.405658	0.543226	IFI44L
GSE26669_CD4_VS_CD8_TCELL_IN_MLR_COSTIM_BLOCK_DN	195	0.518516	1	1.94102	0.405658	0.543226	NXPH4
GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN	195	0.518516	1	1.94102	0.405658	0.543226	RBM47
GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_UP	195	0.518516	1	1.94102	0.405658	0.543226	TP53INP2
GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_DN	195	0.518516	1	1.94102	0.405658	0.543226	CRABP2
GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN	195	0.518516	1	1.94102	0.405658	0.543226	ESRRA
GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_UP	195	0.518516	1	1.94102	0.405658	0.543226	NXPH4
GSE3982_CTRL_VS_LPS_48H_DC_DN	195	0.518516	1	1.94102	0.405658	0.543226	IFI44L
GSE3982_MAST_CELL_VS_TH2_DN	195	0.518516	1	1.94102	0.405658	0.543226	COQ3
GSE3982_DC_VS_TH1_DN	195	0.518516	1	1.94102	0.405658	0.543226	IL32
GSE3982_NEUTROPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	195	0.518516	1	1.94102	0.405658	0.543226	PRCP
GSE3982_BCELL_VS_TH2_DN	195	0.518516	1	1.94102	0.405658	0.543226	TMEM106C
GSE39820_TGFBETA1_IL6_VS_TGFBETA1_IL6_IL23A_TREATED_CD4_TCELL_UP	195	0.518516	1	1.94102	0.405658	0.543226	SLC39A8
GSE7852_LN_VS_FAT_TREG_DN	195	0.518516	1	1.94102	0.405658	0.543226	NCEH1
GSE8515_IL1_VS_IL6_4H_STIM_)MAC_UP	195	0.518516	1	1.94102	0.405658	0.543226	APOO
GSE9650_NAIVE_VS_EFF_CD8_TCELL_DN	195	0.518516	1	1.94102	0.405658	0.543226	RNF14
KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_DN	196	0.521175	1	1.93102	0.407245	0.543226	NDUFB9
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_DN	196	0.521175	1	1.93102	0.407245	0.543226	LYN
GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_UP	196	0.521175	1	1.93102	0.407245	0.543226	IL32
GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	196	0.521175	1	1.93102	0.407245	0.543226	IFI44L
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	196	0.521175	1	1.93102	0.407245	0.543226	GSTK1
GSE14769_20MIN_VS_360MIN_LPS_BMDM_DN	196	0.521175	1	1.93102	0.407245	0.543226	DLD
GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_DN	196	0.521175	1	1.93102	0.407245	0.543226	TELO2
GSE15659_RESTING_VS_ACTIVATED_TREG_DN	196	0.521175	1	1.93102	0.407245	0.543226	TP53INP2
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP	196	0.521175	1	1.93102	0.407245	0.543226	TPT1
GSE15930_STIM_VS_STIM_AND_IL-12_48H_CD8_T_CELL_UP	196	0.521175	1	1.93102	0.407245	0.543226	CHCHD10
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_DN	196	0.521175	1	1.93102	0.407245	0.543226	CHCHD10
GSE17580_TREG_VS_TEFF_S_MANSONI_INF_UP	196	0.521175	1	1.93102	0.407245	0.543226	PRKRA
GSE17721_LPS_VS_PAM3CSK4_6H_BMDM_UP	196	0.521175	1	1.93102	0.407245	0.543226	RNF14
GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDM_DN	196	0.521175	1	1.93102	0.407245	0.543226	SMPDL3A
GSE17721_LPS_VS_CPG_1H_BMDM_DN	196	0.521175	1	1.93102	0.407245	0.543226	PRCP
GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDM_UP	196	0.521175	1	1.93102	0.407245	0.543226	GSTK1
GSE17721_0.5H_VS_24H_PAM3CSK4_BMDM_UP	196	0.521175	1	1.93102	0.407245	0.543226	UQCRC2
GSE20715_WT_VS_TLR4_KO_24H_OZONE_LUNG_DN	196	0.521175	1	1.93102	0.407245	0.543226	ACADM
GSE22886_NAIVE_BCELL_VS_BM_PLASMA_CELL_UP	196	0.521175	1	1.93102	0.407245	0.543226	CPEB3
GSE24142_DN2_VS_DN3_THYMOCYTE_ADULT_UP	196	0.521175	1	1.93102	0.407245	0.543226	CA9
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN	196	0.521175	1	1.93102	0.407245	0.543226	LYN
GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_DN	196	0.521175	1	1.93102	0.407245	0.543226	ACO2
GSE29618_MONOCYTE_VS_MDC_UP	196	0.521175	1	1.93102	0.407245	0.543226	SOD2
GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_UP	196	0.521175	1	1.93102	0.407245	0.543226	HIGD1A
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN	196	0.521175	1	1.93102	0.407245	0.543226	COX7A2
GSE360_CTRL_VS_L_DONOVANI_MAC_UP	196	0.521175	1	1.93102	0.407245	0.543226	SLC25A5
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN	196	0.521175	1	1.93102	0.407245	0.543226	SLC39A8
GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_MAC_DN	196	0.521175	1	1.93102	0.407245	0.543226	NEDD8
GSE3982_EOSINOPHIL_VS_BCELL_DN	196	0.521175	1	1.93102	0.407245	0.543226	PRKRA
GSE3982_EOSINOPHIL_VS_BASOPHIL_UP	196	0.521175	1	1.93102	0.407245	0.543226	OGDH
GSE3982_NEUTROPHIL_VS_NKCELL_UP	196	0.521175	1	1.93102	0.407245	0.543226	LYN
GSE3982_BASOPHIL_VS_NKCELL_DN	196	0.521175	1	1.93102	0.407245	0.543226	APOO
GSE3982_BASOPHIL_VS_TH1_DN	196	0.521175	1	1.93102	0.407245	0.543226	HSD17B12
GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_UP	196	0.521175	1	1.93102	0.407245	0.543226	COMTD1
GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_UP	197	0.523834	1	1.92113	0.408828	0.543226	LYN
GSE10325_LUPUS_BCELL_VS_LUPUS_MYELOID_DN	197	0.523834	1	1.92113	0.408828	0.543226	ITGA5
GSE13484_3H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	197	0.523834	1	1.92113	0.408828	0.543226	MCCC1
GSE15324_ELF4_KO_VS_WT_ACTIVATED_CD8_TCELL_DN	197	0.523834	1	1.92113	0.408828	0.543226	NEDD8
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN	197	0.523834	1	1.92113	0.408828	0.543226	TP53INP2
GSE15659_NAIVE_CD4_TCELL_VS_ACTIVATED_TREG_DN	197	0.523834	1	1.92113	0.408828	0.543226	TP53INP2
GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_DN	197	0.523834	1	1.92113	0.408828	0.543226	PRKRA
GSE15930_STIM_VS_STIM_AND_IL-12_24H_CD8_T_CELL_DN	197	0.523834	1	1.92113	0.408828	0.543226	NDUFB10
GSE17721_CTRL_VS_CPG_4H_BMDM_DN	197	0.523834	1	1.92113	0.408828	0.543226	SOD2
GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_DN	197	0.523834	1	1.92113	0.408828	0.543226	SOD2
GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_UP	197	0.523834	1	1.92113	0.408828	0.543226	GSTK1
GSE22886_NAIVE_TCELL_VS_MONOCYTE_DN	197	0.523834	1	1.92113	0.408828	0.543226	RBM47
GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_DN	197	0.523834	1	1.92113	0.408828	0.543226	RNF14
GSE360_CTRL_VS_B_MALAYI_LOW_DOSE_MAC_DN	197	0.523834	1	1.92113	0.408828	0.543226	GOT1
GSE360_L_DONOVANI_VS_B_MALAYI_LOW_DOSE_MAC_DN	197	0.523834	1	1.92113	0.408828	0.543226	SLC25A5
GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_DN	197	0.523834	1	1.92113	0.408828	0.543226	PRCP
GSE3982_DC_VS_NEUTROPHIL_LPS_STIM_DN	197	0.523834	1	1.92113	0.408828	0.543226	CKB
GSE3982_MAST_CELL_VS_NKCELL_UP	197	0.523834	1	1.92113	0.408828	0.543226	NDUFA4
GSE7764_NKCELL_VS_SPLENOCYTE_DN	197	0.523834	1	1.92113	0.408828	0.543226	GOT1
GSE15659_CD45RA_NEG_CD4_TCELL_VS_ACTIVATED_TREG_DN	198	0.526493	1	1.91133	0.410406	0.543226	TP53INP2
GSE17721_LPS_VS_POLYIC_0.5H_BMDM_DN	198	0.526493	1	1.91133	0.410406	0.543226	WIPI1
GSE20715_0H_VS_48H_OZONE_LUNG_DN	198	0.526493	1	1.91133	0.410406	0.543226	RBM47
GSE22886_NAIVE_CD8_TCELL_VS_MONOCYTE_DN	198	0.526493	1	1.91133	0.410406	0.543226	LYN
GSE22886_NAIVE_CD4_TCELL_VS_MONOCYTE_DN	198	0.526493	1	1.91133	0.410406	0.543226	ACSL4
GSE27786_BCELL_VS_NEUTROPHIL_DN	198	0.526493	1	1.91133	0.410406	0.543226	PRKRA
GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_UP	198	0.526493	1	1.91133	0.410406	0.543226	SOD2
GSE339_CD8POS_VS_CD4CD8DN_DC_DN	198	0.526493	1	1.91133	0.410406	0.543226	DECR1
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_DN	198	0.526493	1	1.91133	0.410406	0.543226	NDUFV1
GSE3982_DC_VS_TH2_DN	198	0.526493	1	1.91133	0.410406	0.543226	ARHGEF6
GSE3982_MAC_VS_BCELL_UP	198	0.526493	1	1.91133	0.410406	0.543226	COX7A2
GSE15930_STIM_VS_STIM_AND_IL-12_48H_CD8_T_CELL_DN	200	0.531811	1	1.89204	0.413551	0.54701	CRABP2
KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_DN	192	0.510539	0	0	1	1	
KAECH_NAIVE_VS_MEMORY_CD8_TCELL_DN	197	0.523834	0	0	1	1	
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	191	0.50788	0	0	1	1	
GSE10239_NAIVE_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	188	0.499903	0	0	1	1	
GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_UP	188	0.499903	0	0	1	1	
GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_UP	190	0.505221	0	0	1	1	
GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_UP	193	0.513198	0	0	1	1	
GSE10325_BCELL_VS_MYELOID_UP	192	0.510539	0	0	1	1	
GSE10325_BCELL_VS_MYELOID_DN	192	0.510539	0	0	1	1	
GSE10325_CD4_TCELL_VS_LUPUS_CD4_TCELL_UP	190	0.505221	0	0	1	1	
GSE10325_BCELL_VS_LUPUS_BCELL_UP	194	0.515857	0	0	1	1	
GSE10325_MYELOID_VS_LUPUS_MYELOID_UP	191	0.50788	0	0	1	1	
GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_UP	186	0.494585	0	0	1	1	
GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_DN	172	0.457358	0	0	1	1	
GSE10856_CTRL_VS_TNFRSF6B_IN_MACROPHAGE_UP	180	0.47863	0	0	1	1	
GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP	183	0.486607	0	0	1	1	
GSE11057_NAIVE_CD4_VS_PBMC_CD4_TCELL_UP	186	0.494585	0	0	1	1	
GSE11057_EFF_MEM_VS_CENT_MEM_CD4_TCELL_DN	176	0.467994	0	0	1	1	
GSE11057_CD4_CENT_MEM_VS_PBMC_UP	193	0.513198	0	0	1	1	
GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_UP	184	0.489266	0	0	1	1	
GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_UP	183	0.486607	0	0	1	1	
GSE11924_TFH_VS_TH2_CD4_TCELL_UP	193	0.513198	0	0	1	1	
GSE11924_TH1_VS_TH2_CD4_TCELL_UP	185	0.491926	0	0	1	1	
GSE11924_TH1_VS_TH17_CD4_TCELL_UP	190	0.505221	0	0	1	1	
GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_UP	187	0.497244	0	0	1	1	
GSE12845_IGD_POS_BLOOD_VS_NAIVE_TONSIL_BCELL_DN	193	0.513198	0	0	1	1	
GSE12845_IGD_POS_BLOOD_VS_PRE_GC_TONSIL_BCELL_UP	188	0.499903	0	0	1	1	
GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_DN	192	0.510539	0	0	1	1	
GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_DN	193	0.513198	0	0	1	1	
GSE13229_IMM_VS_MATURE_NKCELL_UP	192	0.510539	0	0	1	1	
GSE13229_MATURE_VS_INTMATURE_NKCELL_DN	189	0.502562	0	0	1	1	
GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_UP	188	0.499903	0	0	1	1	
GSE13306_RA_VS_UNTREATED_TREG_UP	187	0.497244	0	0	1	1	
GSE13306_RA_VS_UNTREATED_TCONV_UP	192	0.510539	0	0	1	1	
GSE13411_IGM_VS_SWITCHED_MEMORY_BCELL_UP	188	0.499903	0	0	1	1	
GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_DN	192	0.510539	0	0	1	1	
GSE13411_SWITCHED_MEMORY_BCELL_VS_PLASMA_CELL_UP	194	0.515857	0	0	1	1	
GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP	191	0.50788	0	0	1	1	
GSE13484_UNSTIM_VS_3H_YF17D_VACCINE_STIM_PBMC_DN	193	0.513198	0	0	1	1	
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_DN	171	0.454699	0	0	1	1	
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP	188	0.499903	0	0	1	1	
GSE13485_DAY1_VS_DAY3_YF17D_VACCINE_PBMC_UP	175	0.465335	0	0	1	1	
GSE13485_DAY7_VS_DAY21_YF17D_VACCINE_PBMC_DN	177	0.470653	0	0	1	1	
GSE13485_PRE_VS_POST_YF17D_VACCINATION_PBMC_UP	185	0.491926	0	0	1	1	
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_UP	184	0.489266	0	0	1	1	
GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN	189	0.502562	0	0	1	1	
GSE14000_UNSTIM_VS_4H_LPS_DC_UP	186	0.494585	0	0	1	1	
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_DN	186	0.494585	0	0	1	1	
GSE14000_4H_VS_16H_LPS_DC_DN	182	0.483948	0	0	1	1	
GSE14308_TH2_VS_TH17_UP	187	0.497244	0	0	1	1	
GSE14308_TH1_VS_NAIVE_CD4_TCELL_DN	188	0.499903	0	0	1	1	
GSE14308_TH1_VS_INDUCED_TREG_UP	189	0.502562	0	0	1	1	
GSE14308_TH1_VS_INDUCED_TREG_DN	187	0.497244	0	0	1	1	
GSE14308_TH1_VS_NATURAL_TREG_UP	191	0.50788	0	0	1	1	
GSE14308_TH1_VS_NATURAL_TREG_DN	187	0.497244	0	0	1	1	
GSE14308_TH17_VS_NAIVE_CD4_TCELL_DN	184	0.489266	0	0	1	1	
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP	182	0.483948	0	0	1	1	
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_DN	187	0.497244	0	0	1	1	
GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_DN	190	0.505221	0	0	1	1	
GSE1432_CTRL_VS_IFNG_6H_MICROGLIA_UP	196	0.521175	0	0	1	1	
GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP	196	0.521175	0	0	1	1	
GSE14350_TREG_VS_TEFF_UP	192	0.510539	0	0	1	1	
GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_UP	191	0.50788	0	0	1	1	
GSE14350_IL2RB_KO_VS_WT_TREG_DN	199	0.529152	0	0	1	1	
GSE14350_IL2RB_KO_VS_WT_TEFF_UP	189	0.502562	0	0	1	1	
GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_UP	190	0.505221	0	0	1	1	
GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_DN	194	0.515857	0	0	1	1	
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_CD4_THYMOCYTE_UP	194	0.515857	0	0	1	1	
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	195	0.518516	0	0	1	1	
GSE1460_INTRATHYMIC_T_PROGENITOR_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_DN	192	0.510539	0	0	1	1	
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_ADULT_BLOOD_UP	193	0.513198	0	0	1	1	
GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_UP	189	0.502562	0	0	1	1	
GSE14769_UNSTIM_VS_120MIN_LPS_BMDM_DN	192	0.510539	0	0	1	1	
GSE14769_UNSTIM_VS_360MIN_LPS_BMDM_DN	192	0.510539	0	0	1	1	
GSE14769_40MIN_VS_360MIN_LPS_BMDM_DN	192	0.510539	0	0	1	1	
GSE15324_NAIVE_VS_ACTIVATED_CD8_TCELL_UP	182	0.483948	0	0	1	1	
GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_UP	186	0.494585	0	0	1	1	
GSE15324_ELF4_KO_VS_WT_NAIVE_CD8_TCELL_DN	185	0.491926	0	0	1	1	
GSE15659_TREG_VS_TCONV_UP	179	0.475971	0	0	1	1	
GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP	164	0.436085	0	0	1	1	
GSE15659_NAIVE_CD4_TCELL_VS_RESTING_TREG_DN	195	0.518516	0	0	1	1	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_DN	197	0.523834	0	0	1	1	
GSE15659_RESTING_TREG_VS_NONSUPPRESSIVE_TCELL_UP	162	0.430767	0	0	1	1	
GSE15659_RESTING_VS_ACTIVATED_TREG_UP	159	0.42279	0	0	1	1	
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN	188	0.499903	0	0	1	1	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_CD8_TCELL_UP	198	0.526493	0	0	1	1	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_UP	197	0.523834	0	0	1	1	
GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_INFAB_CD8_TCELL_UP	197	0.523834	0	0	1	1	
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	192	0.510539	0	0	1	1	
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IFNAB_CD8_TCELL_DN	192	0.510539	0	0	1	1	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_CD8_TCELL_UP	196	0.521175	0	0	1	1	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IL12_CD8_TCELL_UP	195	0.518516	0	0	1	1	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP	195	0.518516	0	0	1	1	
GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_DN	197	0.523834	0	0	1	1	
GSE15930_STIM_VS_STIM_AND_IL-12_72H_CD8_T_CELL_DN	196	0.521175	0	0	1	1	
GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_UP	186	0.494585	0	0	1	1	
GSE16522_ANTI_CD3CD28_STIM_VS_UNSTIM_MEMORY_CD8_TCELL_UP	194	0.515857	0	0	1	1	
GSE16755_CTRL_VS_IFNA_TREATED_MAC_UP	186	0.494585	0	0	1	1	
GSE17580_TREG_VS_TEFF_UP	190	0.505221	0	0	1	1	
GSE17721_CTRL_VS_LPS_0.5H_BMDM_UP	183	0.486607	0	0	1	1	
GSE17721_CTRL_VS_LPS_0.5H_BMDM_DN	196	0.521175	0	0	1	1	
GSE17721_CTRL_VS_LPS_1H_BMDM_UP	184	0.489266	0	0	1	1	
GSE17721_CTRL_VS_LPS_6H_BMDM_UP	194	0.515857	0	0	1	1	
GSE17721_CTRL_VS_LPS_8H_BMDM_DN	193	0.513198	0	0	1	1	
GSE17721_CTRL_VS_LPS_12H_BMDM_DN	190	0.505221	0	0	1	1	
GSE17721_CTRL_VS_POLYIC_0.5H_BMDM_UP	182	0.483948	0	0	1	1	
GSE17721_CTRL_VS_POLYIC_0.5H_BMDM_DN	199	0.529152	0	0	1	1	
GSE17721_CTRL_VS_POLYIC_2H_BMDM_UP	187	0.497244	0	0	1	1	
GSE17721_CTRL_VS_POLYIC_6H_BMDM_UP	189	0.502562	0	0	1	1	
GSE17721_CTRL_VS_POLYIC_8H_BMDM_DN	195	0.518516	0	0	1	1	
GSE17721_CTRL_VS_POLYIC_12H_BMDM_DN	192	0.510539	0	0	1	1	
GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDM_DN	197	0.523834	0	0	1	1	
GSE17721_CTRL_VS_PAM3CSK4_1H_BMDM_DN	192	0.510539	0	0	1	1	
GSE17721_CTRL_VS_PAM3CSK4_6H_BMDM_UP	187	0.497244	0	0	1	1	
GSE17721_CTRL_VS_PAM3CSK4_6H_BMDM_DN	190	0.505221	0	0	1	1	
GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDM_UP	189	0.502562	0	0	1	1	
GSE17721_CTRL_VS_GARDIQUIMOD_2H_BMDM_UP	185	0.491926	0	0	1	1	
GSE17721_CTRL_VS_GARDIQUIMOD_6H_BMDM_DN	194	0.515857	0	0	1	1	
GSE17721_CTRL_VS_GARDIQUIMOD_8H_BMDM_DN	192	0.510539	0	0	1	1	
GSE17721_LPS_VS_POLYIC_0.5H_BMDM_UP	183	0.486607	0	0	1	1	
GSE17721_LPS_VS_POLYIC_6H_BMDM_UP	187	0.497244	0	0	1	1	
GSE17721_LPS_VS_POLYIC_16H_BMDM_DN	188	0.499903	0	0	1	1	
GSE17721_LPS_VS_POLYIC_24H_BMDM_UP	192	0.510539	0	0	1	1	
GSE17721_LPS_VS_POLYIC_24H_BMDM_DN	189	0.502562	0	0	1	1	
GSE17721_POLYIC_VS_PAM3CSK4_0.5H_BMDM_UP	193	0.513198	0	0	1	1	
GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDM_UP	192	0.510539	0	0	1	1	
GSE17721_POLYIC_VS_PAM3CSK4_2H_BMDM_UP	189	0.502562	0	0	1	1	
GSE17721_POLYIC_VS_PAM3CSK4_2H_BMDM_DN	195	0.518516	0	0	1	1	
GSE17721_PAM3CSK4_VS_CPG_0.5H_BMDM_UP	193	0.513198	0	0	1	1	
GSE17721_PAM3CSK4_VS_CPG_1H_BMDM_UP	193	0.513198	0	0	1	1	
GSE17721_PAM3CSK4_VS_CPG_4H_BMDM_UP	185	0.491926	0	0	1	1	
GSE17721_PAM3CSK4_VS_CPG_4H_BMDM_DN	195	0.518516	0	0	1	1	
GSE17721_PAM3CSK4_VS_CPG_6H_BMDM_DN	192	0.510539	0	0	1	1	
GSE17721_PAM3CSK4_VS_CPG_8H_BMDM_DN	191	0.50788	0	0	1	1	
GSE17721_PAM3CSK4_VS_CPG_24H_BMDM_DN	191	0.50788	0	0	1	1	
GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDM_UP	186	0.494585	0	0	1	1	
GSE17721_CPG_VS_GARDIQUIMOD_0.5H_BMDM_DN	196	0.521175	0	0	1	1	
GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDM_UP	191	0.50788	0	0	1	1	
GSE17721_CPG_VS_GARDIQUIMOD_16H_BMDM_UP	193	0.513198	0	0	1	1	
GSE17721_CPG_VS_GARDIQUIMOD_24H_BMDM_UP	188	0.499903	0	0	1	1	
GSE17721_LPS_VS_PAM3CSK4_0.5H_BMDM_DN	194	0.515857	0	0	1	1	
GSE17721_LPS_VS_PAM3CSK4_2H_BMDM_UP	192	0.510539	0	0	1	1	
GSE17721_LPS_VS_PAM3CSK4_8H_BMDM_UP	192	0.510539	0	0	1	1	
GSE17721_LPS_VS_PAM3CSK4_16H_BMDM_UP	189	0.502562	0	0	1	1	
GSE17721_POLYIC_VS_CPG_1H_BMDM_UP	189	0.502562	0	0	1	1	
GSE17721_POLYIC_VS_CPG_4H_BMDM_UP	189	0.502562	0	0	1	1	
GSE17721_POLYIC_VS_CPG_12H_BMDM_UP	188	0.499903	0	0	1	1	
GSE17721_POLYIC_VS_CPG_16H_BMDM_UP	193	0.513198	0	0	1	1	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDM_UP	193	0.513198	0	0	1	1	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDM_UP	197	0.523834	0	0	1	1	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_2H_BMDM_DN	191	0.50788	0	0	1	1	
